Dataset,Method,Quality,Image,BPP,PSNR,MSSSIM,LPIPS,CR,OrigSize(KB),CompSize(KB)
Kodak,Cheng2020,3,kodim02.png,0.140380859375,31.799693537325684,0.9341809153556824,0.4143301844596863,170.96347826086958,1152.0,6.73828125
Kodak,Cheng2020,3,kodim03.png,0.12784830729166666,33.98997473742506,0.970305860042572,0.3874484896659851,187.72246976448122,1152.0,6.13671875
Kodak,Cheng2020,3,kodim04.png,0.16910807291666666,32.15809689859416,0.9524612426757812,0.343219518661499,141.9210779595765,1152.0,8.1171875
Kodak,Cheng2020,3,kodim05.png,0.5048828125,29.441748692770872,0.9734494686126709,0.18385812640190125,47.5357833655706,1152.0,24.234375
Kodak,Cheng2020,3,kodim06.png,0.3334147135416667,30.230450779647313,0.9563897848129272,0.3138592541217804,71.98242616548694,1152.0,16.00390625
Kodak,Cheng2020,3,kodim07.png,0.1982421875,33.578071914154314,0.9823683500289917,0.2626540958881378,121.06403940886699,1152.0,9.515625
Kodak,Cheng2020,3,kodim08.png,0.5205891927083334,28.85767975471858,0.9754196405410767,0.2213011384010315,46.101610129748316,1152.0,24.98828125
Kodak,Cheng2020,3,kodim09.png,0.14998372395833334,33.844562882226526,0.9770773649215698,0.3768642842769623,160.01736299511666,1152.0,7.19921875
Kodak,Cheng2020,3,kodim10.png,0.165771484375,33.6228774915108,0.9702907800674438,0.3559137284755707,144.77761413843888,1152.0,7.95703125
Kodak,Cheng2020,3,kodim11.png,0.2615559895833333,30.779753611566505,0.952465295791626,0.33018970489501953,91.758556316117,1152.0,12.5546875
Kodak,Cheng2020,3,kodim12.png,0.124755859375,33.2598815452516,0.9530503749847412,0.3932838439941406,192.3757338551859,1152.0,5.98828125
Kodak,Cheng2020,3,kodim13.png,0.6431477864583334,26.569967003698693,0.9582170248031616,0.3077538013458252,37.31646210299886,1152.0,30.87109375
Kodak,Cheng2020,3,kodim14.png,0.3582356770833333,29.72920802678461,0.9579596519470215,0.3071829080581665,66.99500227169469,1152.0,17.1953125
Kodak,Cheng2020,3,kodim15.png,0.16145833333333334,32.13496606071474,0.9620742797851562,0.366798460483551,148.6451612903226,1152.0,7.75
Kodak,Cheng2020,3,kodim16.png,0.18855794270833334,31.965464537121147,0.9557138681411743,0.38887348771095276,127.28182995252482,1152.0,9.05078125
Kodak,Cheng2020,3,kodim17.png,0.180419921875,32.54142677900668,0.9663678407669067,0.35556358098983765,133.02300405953991,1152.0,8.66015625
Kodak,Cheng2020,3,kodim18.png,0.3846842447916667,29.26110743888075,0.9583355784416199,0.3126770257949829,62.388830124814895,1152.0,18.46484375
Kodak,Cheng2020,3,kodim19.png,0.22119140625,31.224979647274665,0.9563651084899902,0.40243399143218994,108.50331125827815,1152.0,10.6171875
Kodak,Cheng2020,3,kodim20.png,0.14754231770833334,33.113140068400355,0.9742331504821777,0.279288113117218,162.66519580805294,1152.0,7.08203125
Kodak,Cheng2020,3,kodim21.png,0.3045247395833333,30.823185742945597,0.9710566401481628,0.3745169937610626,78.81133083912346,1152.0,14.6171875
Kodak,Cheng2020,3,kodim22.png,0.24967447916666666,30.617355437778922,0.9444529414176941,0.3797394037246704,96.1251629726206,1152.0,11.984375
Kodak,Cheng2020,3,kodim23.png,0.11482747395833333,34.565886087186236,0.970998227596283,0.35851675271987915,209.00921332388376,1152.0,5.51171875
Kodak,Cheng2020,3,kodim24.png,0.3858235677083333,29.195920635901725,0.9668570756912231,0.2829637825489044,62.2045981860367,1152.0,18.51953125
Kodak,Cheng2020,4,kodim01.png,0.740234375,31.24542096949365,0.9814743399620056,0.19078361988067627,32.422163588390504,1152.0,35.53125
Kodak,Cheng2020,4,kodim02.png,0.23470052083333334,33.39826918931556,0.9546525478363037,0.3572331666946411,102.25797503467406,1152.0,11.265625
Kodak,Cheng2020,4,kodim03.png,0.19669596354166666,35.96826915475505,0.9790230989456177,0.34156376123428345,122.01572196938353,1152.0,9.44140625
Kodak,Cheng2020,4,kodim04.png,0.266357421875,33.853926168661374,0.9684963226318359,0.2980518341064453,90.1044912923923,1152.0,12.78515625
Kodak,Cheng2020,4,kodim05.png,0.71728515625,31.839285603150884,0.9844390749931335,0.12244635075330734,33.45949625595643,1152.0,34.4296875
Kodak,Cheng2020,4,kodim06.png,0.516357421875,32.506161844933935,0.9728743433952332,0.24965107440948486,46.47943262411348,1152.0,24.78515625
Kodak,Cheng2020,4,kodim07.png,0.2760416666666667,35.58518472223932,0.9879345297813416,0.23332789540290833,86.94339622641509,1152.0,13.25
Kodak,Cheng2020,4,kodim08.png,0.7576497395833334,31.23560001620683,0.9842430949211121,0.17337757349014282,31.676906552094522,1152.0,36.3671875
Kodak,Cheng2020,4,kodim09.png,0.21516927083333334,35.60026836719422,0.9827388525009155,0.3453342318534851,111.54009077155824,1152.0,10.328125
Kodak,Cheng2020,4,kodim10.png,0.23209635416666666,35.35691052102136,0.9792593717575073,0.31197690963745117,103.40532959326788,1152.0,11.140625
Kodak,Cheng2020,4,kodim11.png,0.4070638020833333,32.79153515540595,0.9689059257507324,0.27201229333877563,58.958816473410636,1152.0,19.5390625
Kodak,Cheng2020,4,kodim12.png,0.19930013020833334,34.85308961751309,0.9670248031616211,0.34820789098739624,120.4213964883626,1152.0,9.56640625
Kodak,Cheng2020,4,kodim13.png,1.064697265625,29.571578814030527,0.9781465530395508,0.19781708717346191,22.54161889474891,1152.0,51.10546875
Kodak,Cheng2020,4,kodim14.png,0.5472819010416666,31.81309259901992,0.9745984077453613,0.24034804105758667,43.853085501858736,1152.0,26.26953125
Kodak,Cheng2020,4,kodim15.png,0.253662109375,34.12951724763709,0.97416090965271,0.3153811991214752,94.614051973051,1152.0,12.17578125
Kodak,Cheng2020,4,kodim16.png,0.3046875,33.903825020329805,0.9716636538505554,0.32726043462753296,78.76923076923077,1152.0,14.625
Kodak,Cheng2020,4,kodim17.png,0.2709147135416667,34.38269582490095,0.9770746231079102,0.31085994839668274,88.58876539501352,1152.0,13.00390625
Kodak,Cheng2020,4,kodim18.png,0.589599609375,31.504584445667444,0.9733796119689941,0.2591174840927124,40.7055900621118,1152.0,28.30078125
Kodak,Cheng2020,4,kodim19.png,0.3548990885416667,33.081785112407644,0.9715615510940552,0.3467733561992645,67.62485668424674,1152.0,17.03515625
Kodak,Cheng2020,4,kodim20.png,0.233642578125,34.92178663136646,0.9826294779777527,0.24134501814842224,102.72100313479623,1152.0,11.21484375
Kodak,Cheng2020,4,kodim21.png,0.4686686197916667,33.119523861758935,0.979968249797821,0.31840014457702637,51.20889043236673,1152.0,22.49609375
Kodak,Cheng2020,4,kodim22.png,0.4059244791666667,32.474393826872756,0.9644526243209839,0.31077900528907776,59.1242983159583,1152.0,19.484375
Kodak,Cheng2020,4,kodim23.png,0.16707356770833334,36.240391430729574,0.9793023467063904,0.32920387387275696,143.64929371651243,1152.0,8.01953125
Kodak,Cheng2020,4,kodim24.png,0.5967610677083334,31.955427156946218,0.9801405668258667,0.2147911936044693,40.21710077730806,1152.0,28.64453125
Kodak,Cheng2020,5,kodim01.png,1.0511067708333333,33.32625483553439,0.9889776706695557,0.130235493183136,22.833075255497057,1152.0,50.453125
Kodak,Cheng2020,5,kodim02.png,0.3789876302083333,34.98517259936173,0.9699078798294067,0.2947651147842407,63.326605110586215,1152.0,18.19140625
Kodak,Cheng2020,5,kodim03.png,0.2845865885416667,37.697540309976034,0.9854318499565125,0.2995172142982483,84.33285673434372,1152.0,13.66015625
Kodak,Cheng2020,5,kodim04.png,0.4077962239583333,35.469380752465966,0.9790663719177246,0.24626073241233826,58.85292356815007,1152.0,19.57421875
Kodak,Cheng2020,5,kodim05.png,0.9745279947916666,33.80145621290521,0.9907276034355164,0.08300106227397919,24.62730688935282,1152.0,46.77734375
Kodak,Cheng2020,5,kodim06.png,0.7374674479166666,34.52356281152359,0.9834120273590088,0.1952473670244217,32.5438093136173,1152.0,35.3984375
Kodak,Cheng2020,5,kodim07.png,0.3750813802083333,37.390040134854985,0.9915846586227417,0.20531031489372253,63.98611412453894,1152.0,18.00390625
Kodak,Cheng2020,5,kodim08.png,1.039306640625,33.007818035769176,0.9898226261138916,0.13529610633850098,23.092318534179,1152.0,49.88671875
Kodak,Cheng2020,5,kodim09.png,0.3017578125,37.14945653452015,0.9867234230041504,0.3175314962863922,79.53398058252426,1152.0,14.484375
Kodak,Cheng2020,5,kodim10.png,0.327392578125,36.92843147285863,0.9854620695114136,0.27099448442459106,73.30648769574944,1152.0,15.71484375
Kodak,Cheng2020,5,kodim11.png,0.5992838541666666,34.547938382988676,0.9806938171386719,0.21931186318397522,40.04780010863661,1152.0,28.765625
Kodak,Cheng2020,5,kodim12.png,0.3099772135416667,36.491240031963905,0.9778133630752563,0.2988007068634033,77.42504594381728,1152.0,14.87890625
Kodak,Cheng2020,5,kodim13.png,1.4341634114583333,31.214059540443372,0.9871525168418884,0.12852825224399567,16.734494694433412,1152.0,68.83984375
Kodak,Cheng2020,5,kodim14.png,0.7938639322916666,33.6432330684986,0.9847692847251892,0.1772109419107437,30.231881086622245,1152.0,38.10546875
Kodak,Cheng2020,5,kodim15.png,0.3814290364583333,35.70726768752716,0.9820117354393005,0.2724996507167816,62.921271602304245,1152.0,18.30859375
Kodak,Cheng2020,5,kodim16.png,0.4607747395833333,35.775576366871306,0.9821939468383789,0.2650987207889557,52.086188625927235,1152.0,22.1171875
Kodak,Cheng2020,5,kodim17.png,0.3868815104166667,36.008234027513964,0.9850783348083496,0.2656647562980652,62.034497265460665,1152.0,18.5703125
Kodak,Cheng2020,5,kodim18.png,0.814453125,33.040623188910125,0.9822642803192139,0.20708364248275757,29.467625899280577,1152.0,39.09375
Kodak,Cheng2020,5,kodim19.png,0.5478515625,34.98411115835138,0.9818559885025024,0.2767096757888794,43.80748663101604,1152.0,26.296875
Kodak,Cheng2020,5,kodim20.png,0.3509928385416667,36.659668072510485,0.9876798391342163,0.21339309215545654,68.37746348249479,1152.0,16.84765625
Kodak,Cheng2020,5,kodim21.png,0.6448567708333334,34.88553605525682,0.9854447245597839,0.2793562412261963,37.21756688541141,1152.0,30.953125
Kodak,Cheng2020,5,kodim22.png,0.616455078125,34.27424690384169,0.9777585864067078,0.23828734457492828,38.93227722772277,1152.0,29.58984375
Kodak,Cheng2020,5,kodim23.png,0.234619140625,37.73434107989723,0.9854913949966431,0.2992953658103943,102.29344432882414,1152.0,11.26171875
Kodak,Cheng2020,5,kodim24.png,0.8095703125,33.60209075604103,0.9877082705497742,0.16053065657615662,29.645355850422195,1152.0,38.859375
Kodak,Cheng2020,6,kodim01.png,1.37548828125,35.11552933361802,0.9931682348251343,0.0891556665301323,17.44834930777423,1152.0,66.0234375
Kodak,Cheng2020,6,kodim02.png,0.5860188802083334,36.629000327304325,0.9803435802459717,0.23049454391002655,40.954311901124846,1152.0,28.12890625
Kodak,Cheng2020,6,kodim03.png,0.400146484375,39.272146236437855,0.9898356199264526,0.2604759633541107,59.97803538743136,1152.0,19.20703125
Kodak,Cheng2020,6,kodim04.png,0.5974934895833334,37.05518212515219,0.9861555099487305,0.20182177424430847,40.1678016889131,1152.0,28.6796875
Kodak,Cheng2020,6,kodim05.png,1.273681640625,35.59272114164516,0.9942760467529297,0.056757405400276184,18.84301322599195,1152.0,61.13671875
Kodak,Cheng2020,6,kodim06.png,0.9908854166666666,36.406402041424066,0.9896048903465271,0.15005794167518616,24.220762155059134,1152.0,47.5625
Kodak,Cheng2020,6,kodim07.png,0.49853515625,39.01126823765071,0.9939665198326111,0.1830483227968216,48.14103819784525,1152.0,23.9296875
Kodak,Cheng2020,6,kodim08.png,1.376953125,34.69664206831935,0.9936368465423584,0.09524007141590118,17.429787234042553,1152.0,66.09375
Kodak,Cheng2020,6,kodim09.png,0.412841796875,38.50314153983784,0.9891595840454102,0.29625412821769714,58.13364872856298,1152.0,19.81640625
Kodak,Cheng2020,6,kodim10.png,0.4486490885416667,38.3340351072066,0.9892454147338867,0.23967835307121277,53.493923453655,1152.0,21.53515625
Kodak,Cheng2020,6,kodim11.png,0.8461100260416666,36.36401402074453,0.9882577657699585,0.16969090700149536,28.365105318841973,1152.0,40.61328125
Kodak,Cheng2020,6,kodim12.png,0.4598795572916667,38.15361276370736,0.9852635264396667,0.24893784523010254,52.187577419925674,1152.0,22.07421875
Kodak,Cheng2020,6,kodim13.png,1.802001953125,32.38196537121548,0.991645097732544,0.09022113680839539,13.318520525674028,1152.0,86.49609375
Kodak,Cheng2020,6,kodim14.png,1.1002604166666667,35.44708611147578,0.9907936453819275,0.12592090666294098,21.81301775147929,1152.0,52.8125
Kodak,Cheng2020,6,kodim15.png,0.5482584635416666,37.16714489929326,0.9875396490097046,0.23321089148521423,43.77497402404631,1152.0,26.31640625
Kodak,Cheng2020,6,kodim16.png,0.6600748697916666,37.738307244794214,0.9888660311698914,0.21094441413879395,36.35951177413389,1152.0,31.68359375
Kodak,Cheng2020,6,kodim17.png,0.5384928385416666,37.49389694294963,0.9899004697799683,0.2278040647506714,44.568837841922324,1152.0,25.84765625
Kodak,Cheng2020,6,kodim18.png,1.0771484375,34.283333727654785,0.9877201318740845,0.1691436916589737,22.28105167724388,1152.0,51.703125
Kodak,Cheng2020,6,kodim19.png,0.769775390625,36.69040673788435,0.9876002073287964,0.22680474817752838,31.1779257849667,1152.0,36.94921875
Kodak,Cheng2020,6,kodim20.png,0.4934895833333333,38.22233202729471,0.9904887080192566,0.19383543729782104,48.63324538258575,1152.0,23.6875
Kodak,Cheng2020,6,kodim21.png,0.8409830729166666,36.4287547409529,0.9889282584190369,0.24591435492038727,28.53802980452874,1152.0,40.3671875
Kodak,Cheng2020,6,kodim22.png,0.8631184895833334,35.93865135340193,0.9853528738021851,0.1854574978351593,27.806147463699794,1152.0,41.4296875
Kodak,Cheng2020,6,kodim23.png,0.3234049479166667,39.09392448699289,0.9896771311759949,0.2753152549266815,74.21036738802215,1152.0,15.5234375
Kodak,Cheng2020,6,kodim24.png,1.0530598958333333,34.99858221674248,0.9920672178268433,0.12049245834350586,22.790726429675424,1152.0,50.546875
Kodak,Proposed,lambda_0.0005,kodim01.png,0.009734034538269043,23.680332894103742,0.8683996200561523,0.47499924898147583,2465.575800624579,1152.0,0.46723365783691406
Kodak,Proposed,lambda_0.0005,kodim02.png,0.001634851098060608,28.564801658147275,0.8870222568511963,0.45026618242263794,14680.236034016023,1152.0,0.07847285270690918
Kodak,Proposed,lambda_0.0005,kodim03.png,0.0012254430912435055,29.81886585858252,0.9436033964157104,0.3950032889842987,19584.752789822538,1152.0,0.05882126837968826
Kodak,Proposed,lambda_0.0005,kodim04.png,0.0023661122346917787,28.30383562535409,0.8973770141601562,0.4145161807537079,10143.221292766088,1152.0,0.11357338726520538
Kodak,Proposed,lambda_0.0005,kodim05.png,0.022758503754933674,22.669578786322813,0.8787436485290527,0.45394712686538696,1054.5508728708578,1152.0,1.0924081802368164
Kodak,Proposed,lambda_0.0005,kodim06.png,0.008386372278134028,24.6103435040266,0.8693909645080566,0.444099485874176,2861.78566894481,1152.0,0.40254586935043335
Kodak,Proposed,lambda_0.0005,kodim07.png,0.006581502656141917,28.063101610865342,0.9493688344955444,0.33169645071029663,3646.5836532942803,1152.0,0.315912127494812
Kodak,Proposed,lambda_0.0005,kodim08.png,0.027759773035844166,21.440353893521767,0.9039072394371033,0.4534258544445038,864.5603827167662,1152.0,1.33246910572052
Kodak,Proposed,lambda_0.0005,kodim09.png,0.0037623954315980277,28.789343461662217,0.9472826719284058,0.3879793584346771,6378.914826027821,1152.0,0.18059498071670532
Kodak,Proposed,lambda_0.0005,kodim10.png,0.004494934963683288,28.42403365536812,0.9369611740112305,0.42013442516326904,5339.34310371727,1152.0,0.2157568782567978
Kodak,Proposed,lambda_0.0005,kodim11.png,0.006494556864102681,26.120151181332215,0.8984347581863403,0.4277406334877014,3695.4022425540734,1152.0,0.3117387294769287
Kodak,Proposed,lambda_0.0005,kodim12.png,0.0016422031136850517,29.258912015352024,0.9260770678520203,0.41353970766067505,14614.513758986099,1152.0,0.07882574945688248
Kodak,Proposed,lambda_0.0005,kodim13.png,0.019350326309601467,20.94588292324312,0.8169205188751221,0.5721390843391418,1240.2891618469196,1152.0,0.9288156628608704
Kodak,Proposed,lambda_0.0005,kodim14.png,0.010687553634246191,24.446844062054307,0.8700301051139832,0.49677079916000366,2245.6027657345885,1152.0,0.5130025744438171
Kodak,Proposed,lambda_0.0005,kodim15.png,0.0023122654917339482,28.591955336779996,0.9304651021957397,0.3893139958381653,10379.43094588269,1152.0,0.11098874360322952
Kodak,Proposed,lambda_0.0005,kodim16.png,0.0013762122641007106,27.58159020986411,0.8987548351287842,0.46302154660224915,17439.170269044844,1152.0,0.0660581886768341
Kodak,Proposed,lambda_0.0005,kodim17.png,0.003878986773391565,28.138581441112123,0.9316325187683105,0.41005808115005493,6187.182736644335,1152.0,0.1861913651227951
Kodak,Proposed,lambda_0.0005,kodim18.png,0.008296150714159012,24.133567901641236,0.8535876274108887,0.5082518458366394,2892.9079071622073,1152.0,0.39821523427963257
Kodak,Proposed,lambda_0.0005,kodim19.png,0.008216127132376036,25.47291500552187,0.9073786735534668,0.4566954970359802,2921.0843032633798,1152.0,0.3943741023540497
Kodak,Proposed,lambda_0.0005,kodim20.png,0.003818086969355742,28.467317171607284,0.9506568312644958,0.31019073724746704,6285.870435279719,1152.0,0.18326817452907562
Kodak,Proposed,lambda_0.0005,kodim21.png,0.009930912405252457,25.09684352657076,0.9198457598686218,0.4708879292011261,2416.6963739712787,1152.0,0.4766837954521179
Kodak,Proposed,lambda_0.0005,kodim22.png,0.0037612918143471083,26.564409209057157,0.8675129413604736,0.48782217502593994,6380.786491612846,1152.0,0.1805420070886612
Kodak,Proposed,lambda_0.0005,kodim23.png,0.0028644604608416557,29.384517533364228,0.9469326734542847,0.34071773290634155,8378.541204561836,1152.0,0.13749410212039948
Kodak,Proposed,lambda_0.0005,kodim24.png,0.010369194050629934,23.250479128125704,0.8868750929832458,0.49628645181655884,2314.5482554202936,1152.0,0.4977213144302368
Kodak,Proposed,lambda_0.0018,kodim01.png,0.08329830567042033,25.800202220116397,0.9239427447319031,0.41315358877182007,288.12110650796257,1152.0,3.998318672180176
Kodak,Proposed,lambda_0.0018,kodim02.png,0.016234209140141804,29.828889813375472,0.9041339755058289,0.4187711477279663,1478.3596658648419,1152.0,0.7792420387268066
Kodak,Proposed,lambda_0.0018,kodim03.png,0.01488492637872696,31.613163454588534,0.9564025402069092,0.3493238687515259,1612.3694124748913,1152.0,0.714476466178894
Kodak,Proposed,lambda_0.0018,kodim04.png,0.023598146935304005,30.003177042479,0.9210642576217651,0.3803483247756958,1017.0290093454246,1152.0,1.1327110528945923
Kodak,Proposed,lambda_0.0018,kodim05.png,0.13505834341049194,26.02321892290398,0.9383456110954285,0.308451771736145,177.7009801390439,1152.0,6.482800483703613
Kodak,Proposed,lambda_0.0018,kodim06.png,0.07367006440957387,27.231492132704037,0.9194332957267761,0.37966281175613403,325.77682933152226,1152.0,3.536163091659546
Kodak,Proposed,lambda_0.0018,kodim07.png,0.03966947396596273,30.517512619407377,0.9680061340332031,0.2943148910999298,604.9991996514126,1152.0,1.904134750366211
Kodak,Proposed,lambda_0.0018,kodim08.png,0.1561373472213745,25.88151101904203,0.9556810259819031,0.3074227273464203,153.71082208776318,1152.0,7.494592666625977
Kodak,Proposed,lambda_0.0018,kodim09.png,0.02887491136789322,31.088228026194603,0.9640785455703735,0.3443971872329712,831.1713824578605,1152.0,1.3859957456588745
Kodak,Proposed,lambda_0.0018,kodim10.png,0.028649061918258667,30.981801719255984,0.9550180435180664,0.36245524883270264,837.7237645154545,1152.0,1.375154972076416
Kodak,Proposed,lambda_0.0018,kodim11.png,0.050771678487459816,28.13233067008195,0.9229153394699097,0.38848426938056946,472.70448240011996,1152.0,2.4370405673980713
Kodak,Proposed,lambda_0.0018,kodim12.png,0.01671893646319707,31.078607707929578,0.9369528293609619,0.3807172477245331,1435.498008670021,1152.0,0.8025089502334595
Kodak,Proposed,lambda_0.0018,kodim13.png,0.19191515445709229,24.133286862435014,0.8955144882202148,0.46661627292633057,125.05526240433419,1152.0,9.21192741394043
Kodak,Proposed,lambda_0.0018,kodim14.png,0.07111695905526479,26.9059583267996,0.915543258190155,0.4031314253807068,337.47224739108526,1152.0,3.41361403465271
Kodak,Proposed,lambda_0.0018,kodim15.png,0.022772024075190227,30.193713460088144,0.9445347785949707,0.3611178696155548,1053.924759641706,1152.0,1.0930571556091309
Kodak,Proposed,lambda_0.0018,kodim16.png,0.02616325517495473,29.403002222881696,0.9254938960075378,0.3990326225757599,917.3170478792123,1152.0,1.2558362483978271
Kodak,Proposed,lambda_0.0018,kodim17.png,0.03192778925100962,30.3082506913696,0.9517180919647217,0.36555153131484985,751.696267202123,1152.0,1.532533884048462
Kodak,Proposed,lambda_0.0018,kodim18.png,0.0909658670425415,26.545188914023505,0.9112336039543152,0.4182845950126648,263.83522501661037,1152.0,4.366361618041992
Kodak,Proposed,lambda_0.0018,kodim19.png,0.040708377957344055,29.010189285652995,0.9325911998748779,0.38720566034317017,589.5592309069206,1152.0,1.9540021419525146
Kodak,Proposed,lambda_0.0018,kodim20.png,0.024609126150608063,30.864540588438892,0.9587506055831909,0.27635061740875244,975.2479569213386,1152.0,1.181238055229187
Kodak,Proposed,lambda_0.0018,kodim21.png,0.07136644919713338,27.81167933487506,0.9517254829406738,0.4062575101852417,336.2924773475212,1152.0,3.4255895614624023
Kodak,Proposed,lambda_0.0018,kodim22.png,0.033840976655483246,28.14990098685356,0.8985754251480103,0.439420610666275,709.1993899682941,1152.0,1.6243668794631958
Kodak,Proposed,lambda_0.0018,kodim23.png,0.018557375917832058,32.37349041651441,0.9602968096733093,0.30885449051856995,1293.2862979263166,1152.0,0.8907540440559387
Kodak,Proposed,lambda_0.0018,kodim24.png,0.1045684019724528,26.72578805947913,0.9310209155082703,0.39288315176963806,229.51483954323498,1152.0,5.019283294677734
Kodak,Proposed,lambda_0.013,kodim01.png,0.7226349512736002,30.365140253917744,0.9762474894523621,0.18880385160446167,33.21178965631465,1152.0,34.68647766113281
Kodak,Proposed,lambda_0.013,kodim02.png,0.22154833873112997,32.22656224825208,0.9399160146713257,0.3262593150138855,108.3285035557242,1152.0,10.634320259094238
Kodak,Proposed,lambda_0.013,kodim03.png,0.19621453682581583,34.25619206380023,0.9713770747184753,0.2948543131351471,122.3150964666056,1152.0,9.41829776763916
Kodak,Proposed,lambda_0.013,kodim04.png,0.2603272994359334,32.555232412102555,0.9588531255722046,0.2633305788040161,92.19163741951851,1152.0,12.495710372924805
Kodak,Proposed,lambda_0.013,kodim05.png,0.7285533746083578,30.58939566832219,0.9799797534942627,0.1425190567970276,32.94199277149938,1152.0,34.97056198120117
Kodak,Proposed,lambda_0.013,kodim06.png,0.4967737595240275,31.430278759995673,0.9652365446090698,0.22947178781032562,48.31173052094188,1152.0,23.84514045715332
Kodak,Proposed,lambda_0.013,kodim07.png,0.28147029876708984,33.51408463519003,0.9820228815078735,0.19076146185398102,85.26654536953274,1152.0,13.510574340820312
Kodak,Proposed,lambda_0.013,kodim08.png,0.7872098286946615,30.56711917438735,0.9811124801635742,0.16259483993053436,30.487424223089807,1152.0,37.78607177734375
Kodak,Proposed,lambda_0.013,kodim09.png,0.2158465584119161,33.89228549726348,0.9759313464164734,0.2679976522922516,111.19009807976187,1152.0,10.360634803771973
Kodak,Proposed,lambda_0.013,kodim10.png,0.23365936676661173,33.67905217601641,0.9709594249725342,0.2741565704345703,102.71362253571522,1152.0,11.215649604797363
Kodak,Proposed,lambda_0.013,kodim11.png,0.4036859671274821,31.752611028860905,0.9617015719413757,0.2511356472969055,59.45215329325757,1152.0,19.37692642211914
Kodak,Proposed,lambda_0.013,kodim12.png,0.19824367761611938,33.61961796292648,0.9591729640960693,0.30449092388153076,121.0631294203177,1152.0,9.51569652557373
Kodak,Proposed,lambda_0.013,kodim13.png,1.0876446564992268,29.393933847669892,0.9715123176574707,0.21735845506191254,22.066030349699105,1152.0,52.20694351196289
Kodak,Proposed,lambda_0.013,kodim14.png,0.5374771356582642,30.614797637548698,0.9666057825088501,0.24338239431381226,44.653062256511596,1152.0,25.79890251159668
Kodak,Proposed,lambda_0.013,kodim15.png,0.2540915807088216,32.90420084757261,0.9669973254203796,0.26480841636657715,94.45413316351872,1152.0,12.196395874023438
Kodak,Proposed,lambda_0.013,kodim16.png,0.2809799710909526,32.38438357435668,0.9622678756713867,0.2916249632835388,85.41534084018842,1152.0,13.487038612365723
Kodak,Proposed,lambda_0.013,kodim17.png,0.2680921753247579,32.91788713728035,0.9714130163192749,0.28928065299987793,89.52144899763375,1152.0,12.868424415588379
Kodak,Proposed,lambda_0.013,kodim18.png,0.5859107573827108,30.810365451186005,0.9650375247001648,0.2378825843334198,40.96186952977116,1152.0,28.123716354370117
Kodak,Proposed,lambda_0.013,kodim19.png,0.343916376431783,31.918707259190725,0.9642977714538574,0.29310762882232666,69.78440587507318,1152.0,16.507986068725586
Kodak,Proposed,lambda_0.013,kodim20.png,0.2391442060470581,33.601245503348444,0.9773821830749512,0.18446029722690582,100.35785686263856,1152.0,11.478921890258789
Kodak,Proposed,lambda_0.013,kodim21.png,0.4582875967025757,31.98834059768911,0.9738123416900635,0.27545347809791565,52.368862200684376,1152.0,21.997804641723633
Kodak,Proposed,lambda_0.013,kodim22.png,0.3912535508473714,31.439086902566878,0.9554280638694763,0.2952476143836975,61.34129632311615,1152.0,18.780170440673828
Kodak,Proposed,lambda_0.013,kodim23.png,0.1668084661165873,34.567350771669524,0.9724645018577576,0.246351957321167,143.87758942178448,1152.0,8.006806373596191
Kodak,Proposed,lambda_0.013,kodim24.png,0.6007365783055624,31.139984667270603,0.9724265933036804,0.2443927675485611,39.95095498878128,1152.0,28.835355758666992
Kodak,Proposed,lambda_0.019,kodim01.png,0.8798774878184,31.693745691846264,0.9821428060531616,0.15559892356395721,27.276524666526544,1152.0,42.2341194152832
Kodak,Proposed,lambda_0.019,kodim02.png,0.27441004912058514,33.10328389217692,0.9534109830856323,0.3097257912158966,87.46035386427697,1152.0,13.171682357788086
Kodak,Proposed,lambda_0.019,kodim03.png,0.22245107094446817,34.474688445334614,0.9765239953994751,0.2823390066623688,107.88889394014771,1152.0,10.677651405334473
Kodak,Proposed,lambda_0.019,kodim04.png,0.3115975658098857,33.537113894965245,0.9672839045524597,0.2529009282588959,77.02242454179847,1152.0,14.956683158874512
Kodak,Proposed,lambda_0.019,kodim05.png,0.8420201937357584,31.95537282878263,0.9856659173965454,0.11184513568878174,28.50287935912811,1152.0,40.416969299316406
Kodak,Proposed,lambda_0.019,kodim06.png,0.6054706970850626,32.712969854364175,0.9731582999229431,0.21240869164466858,39.63858220644531,1152.0,29.062593460083008
Kodak,Proposed,lambda_0.019,kodim07.png,0.31066598494847614,34.31869036181743,0.9858084917068481,0.19029764831066132,77.25338840678161,1152.0,14.911967277526855
Kodak,Proposed,lambda_0.019,kodim08.png,0.8985150655110677,31.846325165297856,0.9856332540512085,0.1503625065088272,26.7107374391647,1152.0,43.12872314453125
Kodak,Proposed,lambda_0.019,kodim09.png,0.24473287661870322,34.898823818256204,0.9804245233535767,0.27561628818511963,98.06610510034699,1152.0,11.747178077697754
Kodak,Proposed,lambda_0.019,kodim10.png,0.2603142261505127,34.287891233898506,0.9753965735435486,0.2669904828071594,92.1962673915612,1152.0,12.49508285522461
Kodak,Proposed,lambda_0.019,kodim11.png,0.48563432693481445,32.824305635446855,0.970368504524231,0.2275703400373459,49.419900260101386,1152.0,23.310447692871094
Kodak,Proposed,lambda_0.019,kodim12.png,0.2314379612604777,34.40019668396933,0.9685212969779968,0.28843265771865845,103.69949626798083,1152.0,11.10902214050293
